date,traffic_source,campaign_name,device_category,sessions,product_views,add_to_cart,begin_checkout,purchases,revenue,conversion_rate,aov,country,city,purchased
2025-05-18,Organic Instagram,,mobile,14,45,0,0,2,5527.0,0.1429,2763.5,India,Jaipur,1
2025-05-18,Organic Instagram,,desktop,11,31,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-05-18,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-05-18,Email/SMS,,mobile,26,74,2,1,1,3510.99,0.0385,3510.99,India,Jaipur,1
2025-05-18,Email/SMS,,desktop,7,24,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2025-05-18,Email/SMS,,tablet,1,2,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-05-19,Meta,KS_May25_Camp_40,mobile,96,321,4,2,6,18630.67,0.0625,3105.11,India,Jaipur,1
2025-05-19,Meta,KS_May25_Camp_40,desktop,30,80,1,0,1,3199.33,0.0333,3199.33,India,Jaipur,1
2025-05-19,Meta,KS_May25_Camp_40,tablet,9,19,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-05-19,Google,,mobile,42,132,1,0,3,8846.99,0.0714,2949.0,India,Lucknow,1
2025-05-19,Google,,desktop,12,53,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2025-05-19,Google,,tablet,5,16,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2025-05-19,Influencer,,mobile,44,144,3,1,5,15224.99,0.1136,3045.0,India,Surat,1
2025-05-19,Influencer,,desktop,12,43,1,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-05-19,Influencer,,tablet,4,12,0,0,0,0.0,0.0,0.0,India,Delhi,0
2025-05-19,Organic Instagram,,mobile,12,46,1,0,3,9831.68,0.25,3277.23,India,Ahmedabad,1
2025-05-19,Organic Instagram,,desktop,7,27,0,0,1,2995.32,0.1429,2995.32,India,Pune,1
2025-05-19,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-05-19,Email/SMS,,mobile,17,57,1,0,1,3701.69,0.0588,3701.69,India,Lucknow,1
2025-05-19,Email/SMS,,desktop,7,28,0,0,1,3885.31,0.1429,3885.31,India,Pune,1
2025-05-19,Email/SMS,,tablet,3,7,0,0,0,0.0,0.0,0.0,India,Delhi,0
2025-05-20,Meta,KS_May25_Camp_40,mobile,109,410,6,2,8,26767.99,0.0734,3346.0,India,Ahmedabad,1
2025-05-20,Meta,KS_May25_Camp_40,desktop,36,111,2,1,0,0.0,0.0,0.0,India,Delhi,0
2025-05-20,Meta,KS_May25_Camp_40,tablet,4,11,0,0,0,0.0,0.0,0.0,India,Delhi,0
2025-05-20,Google,,mobile,33,146,2,1,3,9356.08,0.0909,3118.69,India,Delhi,1
2025-05-20,Google,,desktop,21,59,1,0,1,3279.92,0.0476,3279.92,India,Delhi,1
2025-05-20,Google,,tablet,3,6,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-05-20,Influencer,,mobile,33,113,2,1,2,7305.99,0.0606,3653.0,India,Indore,1
2025-05-20,Influencer,,desktop,15,52,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-05-20,Influencer,,tablet,3,10,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-05-20,Organic Instagram,,mobile,12,38,0,0,3,9991.48,0.25,3330.49,India,Lucknow,1
2025-05-20,Organic Instagram,,desktop,4,18,0,0,1,2977.52,0.25,2977.52,India,Hyderabad,1
2025-05-20,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-05-20,Email/SMS,,mobile,18,71,1,0,3,9513.99,0.1667,3171.33,India,Surat,1
2025-05-20,Email/SMS,,desktop,8,28,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2025-05-20,Email/SMS,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2025-05-21,Meta,KS_May25_Camp_40,mobile,97,426,5,2,9,28931.51,0.0928,3214.61,India,Mumbai,1
2025-05-21,Meta,KS_May25_Camp_40,desktop,38,110,3,2,1,3576.49,0.0263,3576.49,India,Ahmedabad,1
2025-05-21,Meta,KS_May25_Camp_40,tablet,4,9,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-05-21,Google,,mobile,38,144,1,0,0,0.0,0.0,0.0,India,Surat,0
2025-05-21,Google,,desktop,11,36,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-05-21,Google,,tablet,4,12,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-05-21,Influencer,,mobile,38,130,2,0,4,12092.55,0.1053,3023.14,India,Lucknow,1
2025-05-21,Influencer,,desktop,15,46,1,0,0,0.0,0.0,0.0,India,Lucknow,0
2025-05-21,Influencer,,tablet,1,4,0,0,2,6232.45,2.0,3116.22,India,Ahmedabad,1
2025-05-21,Organic Instagram,,mobile,12,41,0,0,4,12292.88,0.3333,3073.22,India,Ahmedabad,1
2025-05-21,Organic Instagram,,desktop,4,12,0,0,1,3251.12,0.25,3251.12,India,Jaipur,1
2025-05-21,Organic Instagram,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-05-21,Email/SMS,,mobile,24,99,1,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-05-21,Email/SMS,,desktop,7,27,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-05-21,Email/SMS,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-05-22,Meta,KS_May25_Camp_40,mobile,115,365,10,5,8,23923.04,0.0696,2990.38,India,Hyderabad,1
2025-05-22,Meta,KS_May25_Camp_40,desktop,34,73,2,1,6,19691.96,0.1765,3281.99,India,Delhi,1
2025-05-22,Meta,KS_May25_Camp_40,tablet,6,21,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-05-22,Google,,mobile,36,89,3,1,4,13635.99,0.1111,3409.0,India,Bengaluru,1
2025-05-22,Google,,desktop,14,40,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2025-05-22,Google,,tablet,4,12,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-05-22,Influencer,,mobile,38,113,3,1,5,16473.12,0.1316,3294.62,India,Delhi,1
2025-05-22,Influencer,,desktop,6,23,0,0,1,3375.87,0.1667,3375.87,India,Hyderabad,1
2025-05-22,Influencer,,tablet,3,6,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-05-22,Organic Instagram,,mobile,17,49,0,0,2,6746.99,0.1176,3373.5,India,Hyderabad,1
2025-05-22,Organic Instagram,,desktop,5,19,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2025-05-22,Organic Instagram,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-05-22,Email/SMS,,mobile,21,65,1,0,3,10049.99,0.1429,3350.0,India,Mumbai,1
2025-05-22,Email/SMS,,desktop,8,24,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-05-22,Email/SMS,,tablet,4,11,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2025-05-23,Meta,KS_May25_Camp_40,mobile,95,270,6,3,5,17038.83,0.0526,3407.77,India,Pune,1
2025-05-23,Meta,KS_May25_Camp_40,desktop,25,83,1,0,1,2982.61,0.04,2982.61,India,Hyderabad,1
2025-05-23,Meta,KS_May25_Camp_40,tablet,7,31,0,0,1,2926.56,0.1429,2926.56,India,Pune,1
2025-05-23,Google,,mobile,40,115,1,0,1,2811.0,0.025,2811.0,India,Ahmedabad,1
2025-05-23,Google,,desktop,9,38,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-05-23,Google,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-05-23,Influencer,,mobile,34,83,1,0,2,5602.99,0.0588,2801.5,India,Delhi,1
2025-05-23,Influencer,,desktop,20,79,1,0,0,0.0,0.0,0.0,India,Indore,0
2025-05-23,Influencer,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-05-23,Organic Instagram,,mobile,17,57,1,0,3,9757.97,0.1765,3252.66,India,Lucknow,1
2025-05-23,Organic Instagram,,desktop,12,42,0,0,1,4014.03,0.0833,4014.03,India,Jaipur,1
2025-05-23,Organic Instagram,,tablet,2,7,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-05-23,Email/SMS,,mobile,16,56,1,0,2,6329.1,0.125,3164.55,India,Ahmedabad,1
2025-05-23,Email/SMS,,desktop,7,23,0,0,1,3407.89,0.1429,3407.89,India,Surat,1
2025-05-23,Email/SMS,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2025-05-24,Meta,KS_May25_Camp_40,mobile,111,349,12,7,8,26626.59,0.0721,3328.32,India,Bengaluru,1
2025-05-24,Meta,KS_May25_Camp_40,desktop,37,112,1,0,4,11035.4,0.1081,2758.85,India,Delhi,1
2025-05-24,Meta,KS_May25_Camp_40,tablet,8,22,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-05-24,Google,,mobile,43,133,2,1,1,3299.99,0.0233,3299.99,India,Jaipur,1
2025-05-24,Google,,desktop,18,99,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-05-24,Google,,tablet,3,7,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-05-24,Influencer,,mobile,35,133,2,1,1,2975.99,0.0286,2975.99,India,Pune,1
2025-05-24,Influencer,,desktop,10,32,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-05-24,Influencer,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-05-24,Organic Instagram,,mobile,16,73,0,0,2,6128.07,0.125,3064.04,India,Jaipur,1
2025-05-24,Organic Instagram,,desktop,3,8,0,0,1,2830.92,0.3333,2830.92,India,Jaipur,1
2025-05-24,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-05-24,Email/SMS,,mobile,20,43,1,0,0,0.0,0.0,0.0,India,Delhi,0
2025-05-24,Email/SMS,,desktop,6,16,0,0,1,3200.99,0.1667,3200.99,India,Surat,1
2025-05-24,Email/SMS,,tablet,1,4,0,0,0,0.0,0.0,0.0,India,Delhi,0
2025-05-25,Meta,KS_May25_Camp_40,mobile,118,519,7,3,6,18023.73,0.0508,3003.95,India,Indore,1
2025-05-25,Meta,KS_May25_Camp_40,desktop,33,121,2,1,3,9519.27,0.0909,3173.09,India,Delhi,1
2025-05-25,Meta,KS_May25_Camp_40,tablet,12,40,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-05-25,Google,,mobile,33,84,3,1,3,7997.17,0.0909,2665.72,India,Pune,1
2025-05-25,Google,,desktop,16,40,1,0,2,5382.83,0.125,2691.41,India,Indore,1
2025-05-25,Google,,tablet,3,9,0,0,0,0.0,0.0,0.0,India,Delhi,0
2025-05-25,Influencer,,mobile,39,149,2,1,3,8418.61,0.0769,2806.2,India,Bengaluru,1
2025-05-25,Influencer,,desktop,15,36,1,0,2,5950.39,0.1333,2975.19,India,Pune,1
2025-05-25,Influencer,,tablet,4,14,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-05-25,Organic Instagram,,mobile,10,31,0,0,2,5241.99,0.2,2621.0,India,Indore,1
2025-05-25,Organic Instagram,,desktop,4,9,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-05-25,Organic Instagram,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2025-05-25,Email/SMS,,mobile,18,57,0,0,1,2765.99,0.0556,2765.99,India,Bengaluru,1
2025-05-25,Email/SMS,,desktop,5,13,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2025-05-25,Email/SMS,,tablet,4,18,0,0,0,0.0,0.0,0.0,India,Delhi,0
2025-05-26,Meta,KS_May25_Camp_40,mobile,91,266,7,3,3,9186.07,0.033,3062.02,India,Mumbai,1
2025-05-26,Meta,KS_May25_Camp_40,desktop,30,124,2,1,4,12534.01,0.1333,3133.5,India,Indore,1
2025-05-26,Meta,KS_May25_Camp_40,tablet,8,28,0,0,1,3421.92,0.125,3421.92,India,Ahmedabad,1
2025-05-26,Google,,mobile,35,126,2,0,4,13288.51,0.1143,3322.13,India,Ahmedabad,1
2025-05-26,Google,,desktop,17,65,0,0,3,9900.94,0.1765,3300.31,India,Mumbai,1
2025-05-26,Google,,tablet,6,17,0,0,1,3250.55,0.1667,3250.55,India,Surat,1
2025-05-26,Influencer,,mobile,40,138,2,1,3,7569.0,0.075,2523.0,India,Jaipur,1
2025-05-26,Influencer,,desktop,16,48,1,0,0,0.0,0.0,0.0,India,Indore,0
2025-05-26,Influencer,,tablet,5,16,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-05-26,Organic Instagram,,mobile,12,33,0,0,6,18981.99,0.5,3163.67,India,Lucknow,1
2025-05-26,Organic Instagram,,desktop,8,24,0,0,0,0.0,0.0,0.0,India,Indore,0
2025-05-26,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-05-26,Email/SMS,,mobile,20,74,1,0,0,0.0,0.0,0.0,India,Delhi,0
2025-05-26,Email/SMS,,desktop,4,14,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2025-05-26,Email/SMS,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Delhi,0
2025-05-27,Meta,KS_May25_Camp_40,mobile,91,270,2,0,12,40319.95,0.1319,3360.0,India,Bengaluru,1
2025-05-27,Meta,KS_May25_Camp_40,desktop,37,152,3,2,3,8460.05,0.0811,2820.02,India,Indore,1
2025-05-27,Meta,KS_May25_Camp_40,tablet,11,51,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-05-27,Google,,mobile,32,92,3,1,5,15835.19,0.1562,3167.04,India,Delhi,1
2025-05-27,Google,,desktop,15,48,1,0,1,2940.8,0.0667,2940.8,India,Jaipur,1
2025-05-27,Google,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-05-27,Influencer,,mobile,40,113,1,0,1,3336.63,0.025,3336.63,India,Ahmedabad,1
2025-05-27,Influencer,,desktop,10,24,0,0,0,0.0,0.0,0.0,India,Indore,0
2025-05-27,Influencer,,tablet,1,3,0,0,2,5848.37,2.0,2924.18,India,Hyderabad,1
2025-05-27,Organic Instagram,,mobile,15,50,1,0,3,9860.58,0.2,3286.86,India,Delhi,1
2025-05-27,Organic Instagram,,desktop,6,15,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2025-05-27,Organic Instagram,,tablet,1,3,0,0,1,3069.42,1.0,3069.42,India,Pune,1
2025-05-27,Email/SMS,,mobile,27,84,2,1,2,6863.9,0.0741,3431.95,India,Ahmedabad,1
2025-05-27,Email/SMS,,desktop,5,16,0,0,2,7170.09,0.4,3585.05,India,Bengaluru,1
2025-05-27,Email/SMS,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-05-28,Meta,KS_May25_Camp_40,mobile,106,451,6,3,5,16061.83,0.0472,3212.37,India,Pune,1
2025-05-28,Meta,KS_May25_Camp_40,desktop,24,87,2,1,2,6152.17,0.0833,3076.08,India,Mumbai,1
2025-05-28,Meta,KS_May25_Camp_40,tablet,9,35,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-05-28,Google,,mobile,24,91,1,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2025-05-28,Google,,desktop,20,56,1,0,0,0.0,0.0,0.0,India,Indore,0
2025-05-28,Google,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Indore,0
2025-05-28,Influencer,,mobile,38,137,2,1,2,6083.99,0.0526,3042.0,India,Indore,1
2025-05-28,Influencer,,desktop,22,88,1,0,0,0.0,0.0,0.0,India,Delhi,0
2025-05-28,Influencer,,tablet,4,15,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-05-28,Organic Instagram,,mobile,15,58,1,0,1,3244.99,0.0667,3244.99,India,Surat,1
2025-05-28,Organic Instagram,,desktop,6,24,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-05-28,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-05-28,Email/SMS,,mobile,18,54,1,0,2,6145.03,0.1111,3072.52,India,Pune,1
2025-05-28,Email/SMS,,desktop,5,18,0,0,1,2652.96,0.2,2652.96,India,Pune,1
2025-05-28,Email/SMS,,tablet,1,4,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-05-29,Meta,KS_May25_Camp_40,mobile,113,515,6,3,9,28523.4,0.0796,3169.27,India,Pune,1
2025-05-29,Meta,KS_May25_Camp_40,desktop,42,161,3,1,1,2680.6,0.0238,2680.6,India,Lucknow,1
2025-05-29,Meta,KS_May25_Camp_40,tablet,8,27,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-05-29,Google,,mobile,42,149,3,1,4,11558.42,0.0952,2889.61,India,Delhi,1
2025-05-29,Google,,desktop,9,40,0,0,1,3384.57,0.1111,3384.57,India,Lucknow,1
2025-05-29,Google,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-05-29,Influencer,,mobile,38,105,2,1,3,10142.93,0.0789,3380.98,India,Pune,1
2025-05-29,Influencer,,desktop,12,33,0,0,1,3295.07,0.0833,3295.07,India,Surat,1
2025-05-29,Influencer,,tablet,3,11,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2025-05-29,Organic Instagram,,mobile,14,53,0,0,1,3000.25,0.0714,3000.25,India,Hyderabad,1
2025-05-29,Organic Instagram,,desktop,6,22,0,0,1,3508.75,0.1667,3508.75,India,Hyderabad,1
2025-05-29,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Indore,0
2025-05-29,Email/SMS,,mobile,13,54,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-05-29,Email/SMS,,desktop,4,12,0,0,0,0.0,0.0,0.0,India,Indore,0
2025-05-29,Email/SMS,,tablet,2,5,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-05-30,Meta,KS_May25_Camp_40,mobile,90,320,7,5,7,21519.53,0.0778,3074.22,India,Delhi,1
2025-05-30,Meta,KS_May25_Camp_40,desktop,29,111,2,1,2,6940.47,0.069,3470.24,India,Ahmedabad,1
2025-05-30,Meta,KS_May25_Camp_40,tablet,7,23,0,0,0,0.0,0.0,0.0,India,Indore,0
2025-05-30,Google,,mobile,41,120,3,1,3,9262.99,0.0732,3087.66,India,Delhi,1
2025-05-30,Google,,desktop,12,42,1,0,0,0.0,0.0,0.0,India,Mumbai,0
2025-05-30,Google,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-05-30,Influencer,,mobile,29,88,2,1,0,0.0,0.0,0.0,India,Delhi,0
2025-05-30,Influencer,,desktop,8,26,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-05-30,Influencer,,tablet,1,2,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-05-30,Organic Instagram,,mobile,17,60,1,0,8,27022.33,0.4706,3377.79,India,Hyderabad,1
2025-05-30,Organic Instagram,,desktop,8,36,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-05-30,Organic Instagram,,tablet,1,2,0,0,1,3688.67,1.0,3688.67,India,Pune,1
2025-05-30,Email/SMS,,mobile,22,82,2,1,1,2512.0,0.0455,2512.0,India,Indore,1
2025-05-30,Email/SMS,,desktop,5,18,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-05-30,Email/SMS,,tablet,3,9,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2025-05-31,Meta,KS_May25_Camp_40,mobile,104,515,7,3,4,12269.63,0.0385,3067.41,India,Lucknow,1
2025-05-31,Meta,KS_May25_Camp_40,desktop,25,77,1,0,2,7199.37,0.08,3599.69,India,Bengaluru,1
2025-05-31,Meta,KS_May25_Camp_40,tablet,12,41,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2025-05-31,Google,,mobile,33,127,3,1,1,3491.42,0.0303,3491.42,India,Hyderabad,1
2025-05-31,Google,,desktop,20,71,1,0,3,9941.58,0.15,3313.86,India,Delhi,1
2025-05-31,Google,,tablet,3,11,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-05-31,Influencer,,mobile,39,135,1,0,2,7498.08,0.0513,3749.04,India,Hyderabad,1
2025-05-31,Influencer,,desktop,13,40,1,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-05-31,Influencer,,tablet,2,6,0,0,1,3065.92,0.5,3065.92,India,Pune,1
2025-05-31,Organic Instagram,,mobile,10,25,0,0,3,9023.09,0.3,3007.7,India,Lucknow,1
2025-05-31,Organic Instagram,,desktop,7,17,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-05-31,Organic Instagram,,tablet,3,11,0,0,2,7370.91,0.6667,3685.45,India,Delhi,1
2025-05-31,Email/SMS,,mobile,18,60,1,0,1,2506.0,0.0556,2506.0,India,Surat,1
2025-05-31,Email/SMS,,desktop,14,41,1,0,0,0.0,0.0,0.0,India,Delhi,0
2025-05-31,Email/SMS,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-06-01,Meta,KS_Jun25_Camp_42,mobile,95,274,7,3,5,15511.6,0.0526,3102.32,India,Jaipur,1
2025-06-01,Meta,KS_Jun25_Camp_42,desktop,31,80,1,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2025-06-01,Meta,KS_Jun25_Camp_42,tablet,6,24,0,0,1,3831.4,0.1667,3831.4,India,Pune,1
2025-06-01,Google,,mobile,27,92,2,0,2,6891.99,0.0741,3446.0,India,Mumbai,1
2025-06-01,Google,,desktop,17,55,1,0,0,0.0,0.0,0.0,India,Indore,0
2025-06-01,Google,,tablet,3,8,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-06-01,Influencer,,mobile,55,177,3,1,2,6493.99,0.0364,3247.0,India,Jaipur,1
2025-06-01,Influencer,,desktop,12,33,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-06-01,Influencer,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2025-06-01,Organic Instagram,,mobile,18,63,1,0,4,12913.69,0.2222,3228.42,India,Pune,1
2025-06-01,Organic Instagram,,desktop,5,10,0,0,1,2730.31,0.2,2730.31,India,Ahmedabad,1
2025-06-01,Organic Instagram,,tablet,3,8,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-06-01,Email/SMS,,mobile,15,55,1,0,1,2604.95,0.0667,2604.95,India,Mumbai,1
2025-06-01,Email/SMS,,desktop,7,26,0,0,1,3020.05,0.1429,3020.05,India,Pune,1
2025-06-01,Email/SMS,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-06-02,Meta,KS_Jun25_Camp_41,mobile,110,272,7,4,5,16131.92,0.0455,3226.38,India,Bengaluru,1
2025-06-02,Meta,KS_Jun25_Camp_41,desktop,22,59,2,1,3,8726.08,0.1364,2908.69,India,Surat,1
2025-06-02,Meta,KS_Jun25_Camp_41,tablet,5,10,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-06-02,Google,,mobile,44,165,4,1,2,5735.14,0.0455,2867.57,India,Indore,1
2025-06-02,Google,,desktop,14,53,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-06-02,Google,,tablet,4,14,0,0,1,2965.86,0.25,2965.86,India,Jaipur,1
2025-06-02,Influencer,,mobile,39,146,2,1,2,6873.21,0.0513,3436.61,India,Pune,1
2025-06-02,Influencer,,desktop,13,31,0,0,2,5889.78,0.1538,2944.89,India,Mumbai,1
2025-06-02,Influencer,,tablet,5,17,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-06-02,Organic Instagram,,mobile,12,37,0,0,1,2912.99,0.0833,2912.99,India,Hyderabad,1
2025-06-02,Organic Instagram,,desktop,3,9,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2025-06-02,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-06-02,Email/SMS,,mobile,17,68,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-06-02,Email/SMS,,desktop,3,11,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-06-02,Email/SMS,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2025-06-03,Meta,KS_Jun25_Camp_42,mobile,113,390,6,3,2,5954.45,0.0177,2977.22,India,Bengaluru,1
2025-06-03,Meta,KS_Jun25_Camp_42,desktop,32,122,2,1,2,6692.55,0.0625,3346.27,India,Bengaluru,1
2025-06-03,Meta,KS_Jun25_Camp_41,tablet,3,11,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-06-03,Google,,mobile,52,239,4,2,3,10592.99,0.0577,3531.0,India,Mumbai,1
2025-06-03,Google,,desktop,10,28,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2025-06-03,Google,,tablet,2,7,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-06-03,Influencer,,mobile,31,80,1,0,4,12328.99,0.129,3082.25,India,Delhi,1
2025-06-03,Influencer,,desktop,11,29,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2025-06-03,Influencer,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-06-03,Organic Instagram,,mobile,23,118,1,0,2,6022.99,0.087,3011.5,India,Lucknow,1
2025-06-03,Organic Instagram,,desktop,4,17,0,0,0,0.0,0.0,0.0,India,Surat,0
2025-06-03,Organic Instagram,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-06-03,Email/SMS,,mobile,20,69,1,0,0,0.0,0.0,0.0,India,Surat,0
2025-06-03,Email/SMS,,desktop,8,27,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-06-03,Email/SMS,,tablet,2,4,0,0,0,0.0,0.0,0.0,India,Indore,0
2025-06-04,Meta,KS_Jun25_Camp_42,mobile,91,370,3,2,4,13434.55,0.044,3358.64,India,Indore,1
2025-06-04,Meta,KS_Jun25_Camp_42,desktop,32,87,2,1,2,6342.92,0.0625,3171.46,India,Hyderabad,1
2025-06-04,Meta,KS_Jun25_Camp_42,tablet,5,16,0,0,1,3684.52,0.2,3684.52,India,Mumbai,1
2025-06-04,Google,,mobile,32,123,2,0,1,3066.22,0.0312,3066.22,India,Jaipur,1
2025-06-04,Google,,desktop,10,37,0,0,1,3210.78,0.1,3210.78,India,Ahmedabad,1
2025-06-04,Google,,tablet,3,11,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2025-06-04,Influencer,,mobile,41,187,4,1,0,0.0,0.0,0.0,India,Delhi,0
2025-06-04,Influencer,,desktop,8,27,0,0,2,6279.99,0.25,3140.0,India,Mumbai,1
2025-06-04,Influencer,,tablet,9,19,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2025-06-04,Organic Instagram,,mobile,21,82,1,0,1,2751.82,0.0476,2751.82,India,Delhi,1
2025-06-04,Organic Instagram,,desktop,9,30,0,0,1,2748.18,0.1111,2748.18,India,Indore,1
2025-06-04,Organic Instagram,,tablet,3,9,0,0,0,0.0,0.0,0.0,India,Pune,0
2025-06-04,Email/SMS,,mobile,10,43,0,0,1,2852.99,0.1,2852.99,India,Hyderabad,1
2025-06-04,Email/SMS,,desktop,4,17,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2025-06-04,Email/SMS,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2025-06-05,Meta,KS_Jun25_Camp_42,mobile,121,478,9,4,6,19831.72,0.0496,3305.29,India,Ahmedabad,1
2025-06-05,Meta,KS_Jun25_Camp_41,desktop,40,176,3,1,2,6096.28,0.05,3048.14,India,Hyderabad,1
