Order ID,SKU ID,"Category (top, bottom, outerwear, etc.)",Size,Color,MRP,Selling price,Discount %,Returned? (Y/N),Return reason (if any)
ORD-20241123-020883,SKU-CRO-0007,croptops,L,Navy,1899,2746,0.0,N,
ORD-20241123-020884,SKU-PAN-0008,pants,XS,Blue,2999,1045,50.0,Y,Size issue
ORD-20241123-020884,SKU-PAN-0002,pants,XL,Blue,2699,999,50.0,Y,Delayed delivery
ORD-20241123-020884,SKU-PAN-0002,pants,XL,Blue,2699,999,50.0,Y,Different than images
ORD-20241123-020885,SKU-SHI-0017,shirts,M,Blue,2299,3160,0.0,N,
ORD-20241124-020886,SKU-PAN-0026,pants,XL,Blue,3299,2042,38.1,N,
ORD-20241124-020886,SKU-SHI-0001,shirts,L,Black,1999,1246,37.7,N,
ORD-20241124-020887,SKU-SHI-0001,shirts,XXL,White,1999,2574,0.0,Y,Size issue
ORD-20241124-020888,SKU-TSH-0029,tshirts,S,Black,1699,3526,0.0,N,
ORD-20241124-020889,SKU-SHI-0001,shirts,XL,Grey,1999,2625,0.0,N,
ORD-20241124-020890,SKU-PAN-0009,pants,XXL,Navy,2799,2382,14.9,N,
ORD-20241124-020891,SKU-SHI-0001,shirts,XXL,Beige,1999,1628,18.6,N,
ORD-20241124-020891,SKU-SHI-0001,shirts,L,Navy,1999,1583,20.8,N,
ORD-20241124-020892,SKU-SHI-0052,shirts,L,Olive,2799,3038,0.0,N,
ORD-20241124-020893,SKU-PAN-0009,pants,M,Beige,2799,2688,4.0,N,
ORD-20241124-020894,SKU-CRO-0007,croptops,L,Black,1899,1135,40.2,N,
ORD-20241124-020894,SKU-TSH-0012,tshirts,S,Blue,1999,1197,40.1,N,
ORD-20241124-020895,SKU-CRO-0005,croptops,M,White,2399,2126,11.4,Y,Size issue
ORD-20241124-020896,SKU-SHI-0001,shirts,M,White,1999,1597,20.1,N,
ORD-20241124-020896,SKU-SHI-0001,shirts,L,Maroon,1999,1612,19.3,N,
ORD-20241124-020897,SKU-PAN-0002,pants,S,Grey,2699,2671,1.0,N,
ORD-20241124-020898,SKU-CRO-0048,croptops,XXL,Black,1799,2776,0.0,N,
ORD-20241124-020899,SKU-TSH-0032,tshirts,XS,Beige,1499,1125,24.9,Y,RTO
ORD-20241124-020899,SKU-CRO-0005,croptops,M,White,2399,1821,24.1,Y,RTO
ORD-20241124-020900,SKU-CRO-0005,croptops,XXL,White,2399,2653,0.0,N,
ORD-20241125-020901,SKU-PAN-0008,pants,XL,Grey,2999,2651,11.6,N,
ORD-20241125-020902,SKU-SHI-0003,shirts,S,Grey,2799,3639,0.0,N,
ORD-20241125-020903,SKU-SHI-0001,shirts,S,Maroon,1999,3191,0.0,N,
ORD-20241125-020904,SKU-TSH-0004,tshirts,S,Maroon,1499,999,33.4,Y,Different than images
ORD-20241125-020904,SKU-PAN-0008,pants,XS,Maroon,2999,1298,50.0,Y,Fit not as expected
ORD-20241125-020905,SKU-SHI-0001,shirts,M,Olive,1999,2617,0.0,Y,Size issue
ORD-20241125-020906,SKU-SHI-0001,shirts,XXL,Grey,1999,3205,0.0,Y,Size issue
ORD-20241125-020907,SKU-PAN-0026,pants,M,Blue,3299,3587,0.0,Y,Changed mind
ORD-20241125-020908,SKU-SHI-0001,shirts,XS,Olive,1999,2851,0.0,Y,Quality concern
ORD-20241125-020909,SKU-PAN-0002,pants,M,Grey,2699,999,50.0,Y,Different than images
ORD-20241125-020909,SKU-SHI-0001,shirts,S,Olive,1999,999,50.0,Y,Size issue
ORD-20241125-020909,SKU-JAC-0025,jackets,M,White,4499,1184,50.0,Y,Size issue
ORD-20241125-020910,SKU-JAC-0044,jackets,M,Navy,4199,2942,29.9,N,
ORD-20241125-020911,SKU-PAN-0047,pants,M,Blue,2499,3131,0.0,N,
ORD-20241125-020912,SKU-SHI-0006,shirts,XS,White,2799,2495,10.9,N,
ORD-20241125-020913,SKU-SHO-0023,shorts,L,Blue,1799,1152,35.9,Y,RTO
ORD-20241125-020913,SKU-PAN-0002,pants,M,Grey,2699,1768,34.5,Y,RTO
ORD-20241125-020914,SKU-SHI-0001,shirts,S,Blue,1999,2641,0.0,N,
ORD-20241125-020915,SKU-PAN-0009,pants,S,Grey,2799,2689,3.9,N,
ORD-20241125-020916,SKU-TSH-0004,tshirts,XXL,Black,1499,999,33.4,Y,Size issue
ORD-20241125-020916,SKU-SHI-0001,shirts,M,Blue,1999,999,50.0,Y,Quality concern
ORD-20241125-020916,SKU-JAC-0044,jackets,M,White,4199,1070,50.0,Y,Quality concern
ORD-20241125-020917,SKU-SHI-0001,shirts,XL,Olive,1999,3191,0.0,N,
ORD-20241125-020918,SKU-CRO-0048,croptops,XXL,White,1799,2746,0.0,N,
ORD-20241125-020919,SKU-SHI-0001,shirts,XXL,Maroon,1999,2603,0.0,Y,Fit not as expected
ORD-20241125-020920,SKU-CRO-0048,croptops,XL,Maroon,1799,1401,22.1,N,
ORD-20241125-020920,SKU-PAN-0022,pants,L,Blue,2499,1865,25.4,N,
ORD-20241125-020921,SKU-SHI-0001,shirts,M,Blue,1999,2801,0.0,Y,Size issue
ORD-20241125-020922,SKU-PAN-0016,pants,S,Beige,2499,1164,50.0,Y,RTO
ORD-20241125-020922,SKU-PAN-0002,pants,XXL,Maroon,2699,1221,50.0,Y,RTO
ORD-20241125-020923,SKU-TSH-0010,tshirts,XL,White,1799,1127,37.4,N,
ORD-20241125-020923,SKU-SHO-0011,shorts,S,Black,1799,1117,37.9,N,
ORD-20241125-020924,SKU-SHI-0001,shirts,XL,Navy,1999,2920,0.0,N,
ORD-20241125-020925,SKU-TSH-0004,tshirts,XL,Maroon,1499,1521,0.0,N,
ORD-20241125-020925,SKU-TSH-0004,tshirts,XS,Maroon,1499,1587,0.0,N,
ORD-20241126-020926,SKU-SHI-0017,shirts,S,Beige,2299,2493,0.0,N,
ORD-20241126-020927,SKU-CRO-0030,croptops,L,Blue,1599,3013,0.0,N,
ORD-20241126-020928,SKU-SHI-0001,shirts,L,Blue,1999,2626,0.0,N,
ORD-20241126-020929,SKU-TSH-0004,tshirts,XS,Navy,1499,2253,0.0,Y,RTO
ORD-20241126-020930,SKU-SHI-0054,shirts,L,Navy,2499,1390,44.4,N,
ORD-20241126-020930,SKU-SHI-0001,shirts,XS,Grey,1999,1081,45.9,N,
ORD-20241126-020931,SKU-SHO-0023,shorts,L,Grey,1799,3229,0.0,N,
ORD-20241126-020932,SKU-CRO-0014,croptops,XS,Blue,1799,2330,0.0,N,
ORD-20241126-020933,SKU-CRO-0007,croptops,XL,Maroon,1899,2065,0.0,Y,RTO
ORD-20241126-020934,SKU-TSH-0012,tshirts,S,White,1999,999,50.0,Y,Size issue
ORD-20241126-020934,SKU-PAN-0009,pants,L,Grey,2799,1074,50.0,Y,Fit not as expected
ORD-20241126-020934,SKU-JAC-0025,jackets,XXL,Blue,4499,1415,50.0,Y,Changed mind
ORD-20241126-020935,SKU-SHI-0001,shirts,XXL,Black,1999,3026,0.0,N,
ORD-20241126-020936,SKU-SHI-0054,shirts,XL,Beige,2499,2551,0.0,N,
ORD-20241126-020937,SKU-SHI-0001,shirts,L,Navy,1999,3009,0.0,Y,Different than images
ORD-20241126-020938,SKU-PAN-0002,pants,XL,Olive,2699,3338,0.0,N,
ORD-20241126-020939,SKU-TSH-0010,tshirts,S,Navy,1799,3666,0.0,N,
ORD-20241126-020940,SKU-CRO-0035,croptops,XS,Blue,1799,2613,0.0,Y,Size issue
ORD-20241126-020941,SKU-PAN-0002,pants,XXL,Blue,2699,1628,39.7,N,
ORD-20241126-020941,SKU-SHI-0001,shirts,XL,Navy,1999,1203,39.8,N,
ORD-20241126-020942,SKU-JAC-0031,jackets,L,Beige,4799,2855,40.5,N,
ORD-20241126-020943,SKU-CRO-0007,croptops,S,White,1899,2841,0.0,Y,RTO
ORD-20241126-020944,SKU-SHI-0001,shirts,S,Blue,1999,2792,0.0,Y,Different than images
ORD-20241126-020945,SKU-SHI-0001,shirts,M,Navy,1999,2771,0.0,N,
ORD-20241126-020946,SKU-JAC-0031,jackets,S,Grey,4799,1826,50.0,N,
ORD-20241126-020946,SKU-SHI-0001,shirts,XS,Navy,1999,999,50.0,N,
ORD-20241126-020947,SKU-SHI-0001,shirts,XS,Maroon,1999,3058,0.0,N,
ORD-20241126-020948,SKU-PAN-0026,pants,XXL,Blue,3299,2689,18.5,N,
ORD-20241126-020949,SKU-CRO-0005,croptops,XL,White,2399,1110,50.0,N,
ORD-20241126-020949,SKU-SHI-0001,shirts,M,Olive,1999,999,50.0,N,
ORD-20241126-020950,SKU-SHI-0006,shirts,S,Grey,2799,2828,0.0,N,
ORD-20241127-020951,SKU-PAN-0002,pants,S,Black,2699,2790,0.0,Y,RTO
ORD-20241127-020952,SKU-PAN-0016,pants,XL,White,2499,1960,21.6,N,
ORD-20241127-020953,SKU-PAN-0002,pants,S,Olive,2699,3250,0.0,N,
ORD-20241127-020954,SKU-PAN-0026,pants,XXL,Blue,3299,1094,50.0,N,
ORD-20241127-020954,SKU-PAN-0018,pants,XXL,Olive,2799,999,50.0,N,
ORD-20241127-020955,SKU-CRO-0007,croptops,S,Olive,1899,999,47.4,Y,Changed mind
ORD-20241127-020955,SKU-SHI-0051,shirts,XL,Maroon,2499,1291,48.3,Y,Quality concern
ORD-20241127-020955,SKU-CRO-0005,croptops,XS,Blue,2399,1150,50.0,Y,Quality concern
ORD-20241127-020956,SKU-TSH-0004,tshirts,M,Maroon,1499,999,33.4,N,
ORD-20241127-020956,SKU-PAN-0009,pants,XXL,Grey,2799,999,50.0,N,
ORD-20241127-020956,SKU-PAN-0018,pants,XL,Navy,2799,999,50.0,N,
ORD-20241127-020956,SKU-CRO-0043,croptops,L,Grey,1799,999,44.5,N,
ORD-20241127-020957,SKU-TSH-0004,tshirts,M,Blue,1499,1139,24.0,N,
ORD-20241127-020957,SKU-SHI-0006,shirts,XXL,Black,2799,2108,24.7,N,
ORD-20241127-020958,SKU-TSH-0012,tshirts,XS,Maroon,1999,2866,0.0,N,
ORD-20241127-020959,SKU-PAN-0002,pants,L,Navy,2699,1335,50.0,N,
ORD-20241127-020959,SKU-PAN-0002,pants,XXL,Black,2699,1385,48.7,N,
ORD-20241127-020960,SKU-CRO-0030,croptops,L,Black,1599,3217,0.0,N,
ORD-20241127-020961,SKU-TSH-0004,tshirts,XL,Maroon,1499,999,33.4,N,
ORD-20241127-020961,SKU-SHI-0001,shirts,L,White,1999,1070,46.5,N,
ORD-20241127-020962,SKU-TSH-0010,tshirts,S,Olive,1799,1620,10.0,N,
ORD-20241127-020962,SKU-SHI-0001,shirts,S,White,1999,1746,12.7,N,
ORD-20241127-020963,SKU-SHI-0001,shirts,XS,White,1999,1515,24.2,Y,RTO
ORD-20241127-020963,SKU-SHI-0001,shirts,XS,Black,1999,1517,24.1,Y,RTO
ORD-20241128-020964,SKU-SHI-0001,shirts,XS,Grey,1999,1404,29.8,N,
ORD-20241128-020964,SKU-SHI-0001,shirts,L,White,1999,1481,25.9,N,
ORD-20241128-020965,SKU-SHI-0003,shirts,XS,Navy,2799,2464,12.0,N,
ORD-20241128-020966,SKU-SHI-0006,shirts,XS,Navy,2799,999,50.0,N,
ORD-20241128-020966,SKU-SHI-0001,shirts,XXL,Maroon,1999,999,50.0,N,
ORD-20241128-020966,SKU-SHI-0036,shirts,L,Navy,2299,999,50.0,N,
ORD-20241128-020967,SKU-CRO-0005,croptops,S,White,2399,3251,0.0,Y,Fit not as expected
ORD-20241128-020968,SKU-SHI-0003,shirts,XXL,Grey,2799,1565,44.1,N,
ORD-20241128-020968,SKU-SHI-0001,shirts,M,Grey,1999,1108,44.6,N,
ORD-20241128-020969,SKU-PAN-0002,pants,M,Grey,2699,2258,16.3,N,
ORD-20241128-020970,SKU-PAN-0009,pants,XXL,Grey,2799,3303,0.0,N,
ORD-20241128-020971,SKU-PAN-0047,pants,L,Grey,2499,3079,0.0,N,
ORD-20241128-020972,SKU-SHO-0040,shorts,XS,Maroon,1999,2226,0.0,Y,Size issue
ORD-20241128-020973,SKU-CRO-0014,croptops,L,White,1799,2874,0.0,Y,Delayed delivery
ORD-20241128-020974,SKU-SHI-0001,shirts,XXL,White,1999,999,50.0,Y,Size issue
ORD-20241128-020974,SKU-CRO-0007,croptops,L,Blue,1899,999,47.4,Y,Delayed delivery
ORD-20241128-020974,SKU-SHI-0001,shirts,L,Navy,1999,1033,48.3,Y,Size issue
ORD-20241128-020975,SKU-PAN-0008,pants,S,Navy,2999,1436,50.0,N,
ORD-20241128-020975,SKU-SHI-0013,shirts,XS,Beige,2799,1323,50.0,N,
ORD-20241128-020976,SKU-SHI-0001,shirts,L,White,1999,1668,16.5,Y,Quality concern
ORD-20241128-020976,SKU-TSH-0004,tshirts,XL,Beige,1499,1258,16.1,Y,Different than images
ORD-20241129-020977,SKU-CRO-0005,croptops,XL,Black,2399,3027,0.0,N,
ORD-20241129-020978,SKU-PAN-0002,pants,XS,Beige,2699,2708,0.0,Y,Size issue
ORD-20241129-020979,SKU-SHI-0013,shirts,L,Blue,2799,1213,50.0,N,
ORD-20241129-020979,SKU-PAN-0028,pants,S,Blue,3299,1486,50.0,N,
ORD-20241129-020980,SKU-SHI-0017,shirts,XL,Olive,2299,3525,0.0,N,
ORD-20241129-020981,SKU-TSH-0010,tshirts,S,Navy,1799,2566,0.0,N,
ORD-20241129-020982,SKU-PAN-0002,pants,XL,Blue,2699,2884,0.0,Y,RTO
ORD-20241129-020983,SKU-SHI-0001,shirts,XXL,Maroon,1999,2622,0.0,Y,Size issue
ORD-20241129-020984,SKU-PAN-0002,pants,XS,Blue,2699,2917,0.0,N,
ORD-20241129-020985,SKU-SHI-0003,shirts,XS,White,2799,2508,10.4,N,
ORD-20241129-020986,SKU-CRO-0030,croptops,S,Blue,1599,1103,31.0,N,
ORD-20241129-020986,SKU-SHI-0003,shirts,S,Black,2799,2021,27.8,N,
ORD-20241129-020987,SKU-PAN-0021,pants,S,Black,2799,2417,13.6,N,
ORD-20241129-020988,SKU-SHI-0013,shirts,XXL,Beige,2799,1606,42.6,Y,Size issue
ORD-20241129-020988,SKU-SHI-0001,shirts,L,Blue,1999,1138,43.0,Y,Different than images
ORD-20241129-020989,SKU-CRO-0014,croptops,XL,Maroon,1799,1038,42.3,Y,RTO
ORD-20241129-020989,SKU-CRO-0005,croptops,XL,Grey,2399,1401,41.6,Y,RTO
ORD-20241129-020990,SKU-SHI-0024,shirts,L,Maroon,2299,2214,3.7,Y,Size issue
ORD-20241129-020991,SKU-CRO-0005,croptops,XXL,Grey,2399,2767,0.0,N,
ORD-20241129-020992,SKU-SHI-0001,shirts,M,Blue,1999,999,50.0,N,
ORD-20241129-020992,SKU-JAC-0027,jackets,M,Beige,4799,2084,50.0,N,
ORD-20241129-020993,SKU-SHI-0017,shirts,M,Blue,2299,2793,0.0,N,
ORD-20241130-020994,SKU-SHO-0011,shorts,XL,Beige,1799,1174,34.8,Y,RTO
ORD-20241130-020994,SKU-CRO-0014,croptops,XS,Beige,1799,1142,36.5,Y,RTO
ORD-20241130-020995,SKU-SHI-0001,shirts,L,Grey,1999,2603,0.0,N,
ORD-20241130-020996,SKU-SHI-0013,shirts,L,Maroon,2799,1947,30.4,N,
ORD-20241130-020996,SKU-TSH-0004,tshirts,XL,White,1499,1057,29.5,N,
ORD-20241130-020997,SKU-SHI-0001,shirts,XL,Grey,1999,2558,0.0,Y,Size issue
ORD-20241130-020998,SKU-SHI-0003,shirts,XXL,Grey,2799,2638,5.8,N,
ORD-20241130-020999,SKU-CRO-0005,croptops,XXL,Black,2399,2903,0.0,N,
ORD-20241130-021000,SKU-SHI-0001,shirts,M,Black,1999,2908,0.0,N,
ORD-20241130-021001,SKU-PAN-0009,pants,L,Olive,2799,2928,0.0,N,
ORD-20241130-021002,SKU-PAN-0002,pants,XXL,Navy,2699,2092,22.5,Y,Size issue
ORD-20241130-021002,SKU-TSH-0004,tshirts,L,Navy,1499,1142,23.8,Y,Size issue
ORD-20241130-021003,SKU-CRO-0030,croptops,M,Grey,1599,2234,0.0,N,
ORD-20241130-021004,SKU-SHI-0006,shirts,L,Maroon,2799,1500,46.4,N,
ORD-20241130-021004,SKU-SHI-0001,shirts,XS,Black,1999,1051,47.4,N,
ORD-20241130-021005,SKU-SHI-0003,shirts,S,Grey,2799,2471,11.7,N,
ORD-20241130-021006,SKU-CRO-0007,croptops,XS,Blue,1899,2771,0.0,N,
ORD-20241130-021007,SKU-PAN-0002,pants,S,Black,2699,1221,50.0,Y,Size issue
ORD-20241130-021007,SKU-SHI-0001,shirts,XXL,Beige,1999,999,50.0,Y,Quality concern
ORD-20241130-021008,SKU-SHI-0003,shirts,XL,Navy,2799,2357,15.8,Y,Size issue
ORD-20241130-021009,SKU-SHI-0001,shirts,XL,White,1999,1140,43.0,N,
ORD-20241130-021009,SKU-PAN-0002,pants,XXL,Maroon,2699,1535,43.1,N,
ORD-20241130-021010,SKU-SHI-0001,shirts,L,Blue,1999,2365,0.0,N,
ORD-20241130-021011,SKU-TSH-0010,tshirts,XXL,Black,1799,3608,0.0,N,
ORD-20241130-021012,SKU-SHI-0015,shirts,XL,Black,2199,2558,0.0,N,
ORD-20241130-021013,SKU-SHI-0003,shirts,XL,Beige,2799,2679,4.3,Y,RTO
ORD-20241130-021014,SKU-SHI-0001,shirts,S,Maroon,1999,3407,0.0,N,
ORD-20241130-021015,SKU-PAN-0021,pants,XL,Olive,2799,2325,16.9,N,
ORD-20241130-021016,SKU-SHI-0006,shirts,XS,Maroon,2799,1405,49.8,N,
ORD-20241130-021016,SKU-SHI-0001,shirts,S,Grey,1999,1000,50.0,N,
ORD-20241130-021016,SKU-CRO-0014,croptops,M,Navy,1799,999,44.5,N,
ORD-20241201-021017,SKU-SHI-0015,shirts,XS,Beige,2199,2701,0.0,Y,Different than images
ORD-20241201-021018,SKU-SHI-0015,shirts,S,Maroon,2199,1431,34.9,N,
ORD-20241201-021018,SKU-PAN-0002,pants,XXL,Navy,2699,1695,37.2,N,
ORD-20241201-021019,SKU-CRO-0030,croptops,L,Beige,1599,2857,0.0,Y,RTO
ORD-20241201-021020,SKU-PAN-0008,pants,XL,Olive,2999,2962,1.2,N,
ORD-20241201-021021,SKU-CRO-0007,croptops,L,Blue,1899,999,47.4,N,
ORD-20241201-021021,SKU-JAC-0027,jackets,XS,Beige,4799,1456,50.0,N,
ORD-20241201-021022,SKU-SHO-0040,shorts,M,Olive,1999,3452,0.0,Y,Quality concern
ORD-20241201-021023,SKU-PAN-0009,pants,XS,Grey,2799,2159,22.9,N,
ORD-20241201-021024,SKU-SHO-0040,shorts,S,Blue,1999,1382,30.9,N,
ORD-20241201-021024,SKU-SHI-0001,shirts,M,Maroon,1999,1403,29.8,N,
ORD-20241201-021025,SKU-SHI-0003,shirts,XL,Beige,2799,2585,7.6,N,
ORD-20241201-021026,SKU-SHI-0001,shirts,M,White,1999,2620,0.0,Y,RTO
ORD-20241201-021027,SKU-CRO-0014,croptops,XS,Maroon,1799,2735,0.0,Y,RTO
ORD-20241201-021028,SKU-CRO-0005,croptops,M,Olive,2399,3411,0.0,Y,RTO
ORD-20241201-021029,SKU-SHI-0001,shirts,XL,Olive,1999,2767,0.0,Y,Different than images
ORD-20241201-021030,SKU-SHI-0001,shirts,L,White,1999,2864,0.0,N,
ORD-20241201-021031,SKU-PAN-0018,pants,M,Olive,2799,1052,50.0,Y,Quality concern
ORD-20241201-021031,SKU-SHI-0003,shirts,XS,Black,2799,1037,50.0,Y,Fit not as expected
ORD-20241201-021031,SKU-CRO-0005,croptops,M,Grey,2399,999,50.0,Y,Size issue
ORD-20241201-021032,SKU-SHI-0003,shirts,XL,Blue,2799,1635,41.6,Y,Different than images
ORD-20241201-021032,SKU-PAN-0002,pants,S,Navy,2699,1581,41.4,Y,Quality concern
ORD-20241201-021033,SKU-PAN-0002,pants,S,Olive,2699,2354,12.8,N,
ORD-20241201-021034,SKU-CRO-0005,croptops,XL,Olive,2399,1126,50.0,Y,Quality concern
ORD-20241201-021034,SKU-PAN-0002,pants,XL,Olive,2699,1350,50.0,Y,Changed mind
ORD-20241201-021035,SKU-CRO-0038,croptops,M,Maroon,2399,999,50.0,N,
ORD-20241201-021035,SKU-SHO-0040,shorts,XXL,Blue,1999,999,50.0,N,
ORD-20241201-021035,SKU-PAN-0026,pants,XL,Grey,3299,999,50.0,N,
ORD-20241201-021035,SKU-PAN-0020,pants,S,Navy,2999,999,50.0,N,
ORD-20241201-021036,SKU-SHI-0001,shirts,XL,Black,1999,2929,0.0,N,
ORD-20241201-021037,SKU-SHI-0001,shirts,XL,Black,1999,2827,0.0,N,
ORD-20241201-021038,SKU-SHI-0001,shirts,XS,Black,1999,2922,0.0,N,
ORD-20241201-021039,SKU-SHO-0011,shorts,S,White,1799,2526,0.0,N,
ORD-20241201-021040,SKU-PAN-0008,pants,L,Olive,2999,2501,16.6,N,
ORD-20241201-021041,SKU-SHI-0001,shirts,M,Maroon,1999,1158,42.1,Y,RTO
ORD-20241201-021041,SKU-PAN-0002,pants,M,Olive,2699,1487,44.9,Y,RTO
ORD-20241202-021042,SKU-SHI-0017,shirts,S,Beige,2299,1768,23.1,N,
ORD-20241202-021042,SKU-TSH-0004,tshirts,XXL,Blue,1499,1184,21.0,N,
ORD-20241202-021043,SKU-PAN-0008,pants,M,Beige,2999,3293,0.0,Y,Different than images
ORD-20241202-021044,SKU-PAN-0002,pants,XXL,Maroon,2699,999,50.0,N,
ORD-20241202-021044,SKU-PAN-0002,pants,XS,White,2699,999,50.0,N,
ORD-20241202-021044,SKU-PAN-0002,pants,M,Maroon,2699,999,50.0,N,
ORD-20241202-021045,SKU-PAN-0008,pants,L,Blue,2999,2630,12.3,Y,Quality concern
ORD-20241202-021046,SKU-PAN-0002,pants,M,Navy,2699,3411,0.0,Y,Different than images
ORD-20241202-021047,SKU-SHI-0017,shirts,M,Olive,2299,3137,0.0,N,
ORD-20241202-021048,SKU-SHI-0001,shirts,M,Grey,1999,2718,0.0,N,
ORD-20241202-021049,SKU-PAN-0002,pants,XL,Maroon,2699,2469,8.5,N,
ORD-20241202-021050,SKU-SHI-0001,shirts,L,Blue,1999,1677,16.1,N,
ORD-20241202-021050,SKU-SHO-0011,shorts,XS,Olive,1799,1566,12.9,N,
ORD-20241202-021051,SKU-CRO-0037,croptops,M,Beige,1799,999,44.5,N,
ORD-20241202-021051,SKU-PAN-0008,pants,L,Black,2999,1387,50.0,N,
ORD-20241202-021052,SKU-CRO-0019,croptops,S,White,1799,3141,0.0,N,
ORD-20241202-021053,SKU-JAC-0025,jackets,XL,Black,4499,3072,31.7,Y,Different than images
ORD-20241202-021054,SKU-PAN-0008,pants,XXL,Maroon,2999,999,50.0,Y,Size issue
ORD-20241202-021054,SKU-JAC-0055,jackets,S,Olive,3999,999,50.0,Y,Quality concern
ORD-20241202-021054,SKU-PAN-0002,pants,L,Maroon,2699,999,50.0,Y,Size issue
ORD-20241202-021055,SKU-CRO-0005,croptops,L,Maroon,2399,2261,5.8,Y,RTO
ORD-20241202-021056,SKU-SHI-0001,shirts,XS,Black,1999,2923,0.0,N,
ORD-20241202-021057,SKU-PAN-0022,pants,L,Olive,2499,1592,36.3,Y,Size issue
ORD-20241202-021057,SKU-SHI-0001,shirts,XS,White,1999,1355,32.2,Y,Quality concern
ORD-20241202-021058,SKU-SHI-0001,shirts,S,Maroon,1999,999,50.0,Y,RTO
ORD-20241202-021058,SKU-SHI-0001,shirts,XXL,Black,1999,999,50.0,Y,RTO
ORD-20241202-021058,SKU-CRO-0043,croptops,XS,Black,1799,999,44.5,Y,RTO
ORD-20241202-021058,SKU-TSH-0012,tshirts,S,Navy,1999,999,50.0,Y,RTO
ORD-20241202-021058,SKU-SHI-0001,shirts,L,Olive,1999,999,50.0,Y,RTO
ORD-20241202-021059,SKU-SHI-0003,shirts,XXL,White,2799,1711,38.9,N,
ORD-20241202-021059,SKU-SHO-0011,shorts,XL,Maroon,1799,1136,36.9,N,
ORD-20241202-021060,SKU-SHI-0001,shirts,L,Grey,1999,2223,0.0,N,
ORD-20241202-021061,SKU-CRO-0007,croptops,S,Black,1899,2092,0.0,N,
ORD-20241202-021062,SKU-JAC-0046,jackets,XXL,Maroon,4799,2120,50.0,N,
ORD-20241202-021062,SKU-SHI-0006,shirts,XXL,Maroon,2799,1265,50.0,N,
ORD-20241202-021063,SKU-SHO-0039,shorts,L,Blue,2299,2896,0.0,N,
ORD-20241202-021064,SKU-PAN-0002,pants,S,Olive,2699,2585,4.2,Y,Size issue
ORD-20241202-021065,SKU-TSH-0010,tshirts,XL,Beige,1799,2411,0.0,N,
ORD-20241203-021066,SKU-SHI-0006,shirts,XL,Blue,2799,3076,0.0,Y,Size issue
ORD-20241203-021067,SKU-SHI-0001,shirts,L,Navy,1999,3205,0.0,Y,RTO
ORD-20241203-021068,SKU-SHI-0001,shirts,XS,Olive,1999,3547,0.0,N,
ORD-20241203-021069,SKU-CRO-0005,croptops,S,Olive,2399,1993,16.9,N,
ORD-20241203-021069,SKU-CRO-0035,croptops,XXL,Olive,1799,1464,18.6,N,
ORD-20241203-021070,SKU-SHI-0003,shirts,S,Olive,2799,2297,17.9,N,
ORD-20241203-021071,SKU-JAC-0025,jackets,XL,White,4499,3620,19.5,Y,Fit not as expected
ORD-20241203-021072,SKU-PAN-0002,pants,XXL,Beige,2699,1542,42.9,N,
ORD-20241203-021072,SKU-PAN-0020,pants,XL,Maroon,2999,1728,42.4,N,
ORD-20241203-021073,SKU-SHI-0045,shirts,XL,Navy,2299,1430,37.8,Y,Delayed delivery
ORD-20241203-021073,SKU-SHI-0001,shirts,XL,White,1999,1295,35.2,Y,Changed mind
ORD-20241203-021074,SKU-SHI-0001,shirts,L,Navy,1999,1193,40.3,N,
ORD-20241203-021074,SKU-PAN-0002,pants,L,Blue,2699,1558,42.3,N,
ORD-20241203-021075,SKU-TSH-0049,tshirts,XS,Black,1499,2259,0.0,N,
ORD-20241203-021076,SKU-PAN-0002,pants,S,Olive,2699,2141,20.7,Y,Size issue
ORD-20241203-021077,SKU-SHI-0052,shirts,XXL,Maroon,2799,1102,50.0,N,
ORD-20241203-021077,SKU-TSH-0012,tshirts,S,Navy,1999,999,50.0,N,
ORD-20241203-021078,SKU-SHI-0001,shirts,XS,White,1999,2499,0.0,N,
ORD-20241203-021079,SKU-SHI-0001,shirts,XS,White,1999,2753,0.0,N,
ORD-20241203-021080,SKU-CRO-0007,croptops,XXL,Navy,1899,999,47.4,N,
ORD-20241203-021080,SKU-PAN-0002,pants,M,Grey,2699,999,50.0,N,
ORD-20241203-021080,SKU-SHI-0001,shirts,XXL,Maroon,1999,999,50.0,N,
ORD-20241203-021081,SKU-CRO-0007,croptops,XL,Beige,1899,3206,0.0,Y,RTO
ORD-20241203-021082,SKU-CRO-0014,croptops,S,Maroon,1799,2917,0.0,N,
ORD-20241203-021083,SKU-CRO-0005,croptops,XL,Maroon,2399,2988,0.0,N,
ORD-20241203-021084,SKU-TSH-0010,tshirts,XXL,Grey,1799,2999,0.0,N,
ORD-20241203-021085,SKU-JAC-0031,jackets,L,Maroon,4799,3088,35.7,N,
ORD-20241203-021086,SKU-SHO-0011,shorts,L,Olive,1799,2374,0.0,N,
ORD-20241203-021087,SKU-SHO-0023,shorts,S,Black,1799,2160,0.0,N,
ORD-20241204-021088,SKU-CRO-0019,croptops,L,White,1799,999,44.5,Y,RTO
ORD-20241204-021088,SKU-PAN-0028,pants,XS,White,3299,1165,50.0,Y,RTO
ORD-20241204-021089,SKU-SHO-0011,shorts,XL,Olive,1799,3374,0.0,N,
ORD-20241204-021090,SKU-PAN-0018,pants,L,Black,2799,2707,3.3,Y,Size issue
